pair	inflected_pair	alignments	Source Language	Target Language
('address', 'question')	('address', 'question')	[('address', 'Zur'), ('question', 'Frage')]	To address the question of whether there was a delay or whether the proceedings will ultimately come to court later than they would otherwise have done in the formal notice proceeding , the first letter sent by the Commission normally requires a response within a period of two months .	Zur Frage , ob es eine Verzögerung gab oder ob die Angelegenheit letztendlich später vor Gericht kommt , als es sonst bei einem förmlichen Antragsverfahren der Fall gewesen wäre : Bei dem ersten von der Kommission versandten Schreiben ist üblicherweise eine Antwortfrist von zwei Monaten einzuräumen .
('read', 'book')	('read', 'books')	[('books', 'Bücher'), ('be', 'werden'), ('read', 'gelesen')]	At least it seems so to me since I think that books exist to be read , or certainly that was the conclusion I reached when I studied English literature at university .	Zumindest scheint es mir so , denn ich denke , es werden weiterhin Bücher gelesen ; zu dieser Schlußfolgerung gelangte ich , als ich an der Universität englische Literatur studierte .
('make', 'comment')	('make', 'comments')	[('make', 'NULL'), ('comments', 'Bemerkungen')]	Madam President , I would like to make a few comments .	Frau Präsidentin , gestatten Sie mir einige Bemerkungen .
('address', 'issue')	('address', 'issues')	[('address', 'sich'), ('address', 'auseinandersetzen'), ('address', 'mit'), ('issues', 'Themen')]	So although I may not share his conclusions , I believe he has illustrated in his report many of the issues which the Commission must address .	Auch wenn ich mich seinen Schlußfolgerungen nicht anschließe , bin ich der Meinung , daß er in seinem Bericht viele der Themen erläutert , mit denen sich die Kommission auseinandersetzen muß .
('pose', 'challenge')	('poses', 'challenges')	[('poses', 'stellt'), ('poses', 'vor'), ('challenges', 'Herausforderungen')]	This poses enormous challenges for competition policy , which I hope it will be able to meet because , for certain , many of those mergers are going to be designed to protect profit margins of the businesses from competition rather than merely to enhance productivity and make those businesses able to operate on a bigger scale .	Dies stellt die Wettbewerbspolitik vor immense Herausforderungen , und ich kann nur hoffen , daß sie ihnen gerecht werden kann . Denn eines ist sicher , bei vielen dieser Fusionen geht es weniger darum , die Produktivität zu steigern und den betreffenden Unternehmen die Operation in einem größeren Umfeld zu ermöglichen , als vielmehr um die Sicherung der Gewinnspannen gegenüber der Konkurrenz .
('address', 'issue')	('addressed', 'issues')	[('be', 'NULL'), ('addressed', 'uns'), ('addressed', 'widmen'), ('issues', 'dem'), ('issues', 'Problem')]	Once that is done , issues such as liability can be addressed .	Einige davon gibt es bereits . Danach können wir uns dem Problem der Haftung widmen .
('address', 'issue')	('address', 'issues')	[('address', 'beschäftigen'), ('address', 'mit'), ('issues', 'diesem'), ('issues', 'Thema')]	That is one of the issues that we address in the annex to the legislation , and the intention is to establish a positive list for feed material .	Mit diesem Thema werden wir uns im Anhang der Rechtsvorschrift beschäftigen . Es ist beabsichtigt , eine Positivliste für Futtermittel einzurichten .
('address', 'matter')	('addressed', 'matter')	[('addressed', 'sich'), ('addressed', 'befassen'), ('addressed', 'mit'), ('matter', 'dieser'), ('matter', 'Angelegenheit')]	In relation to Mrs Lynne 's question on interim payments : that is a matter that might very well be addressed by Parliament as it relates to budget issues .	Zu der Frage von Frau Lynne bezüglich der Interimszahlungen : Mit dieser Angelegenheit könnte sich sehr gut das Parlament befassen , da dieses Thema den Haushalt betrifft .
('make', 'comment')	('made', 'comments')	[('made', 'ihren'), ('comments', 'Äußerungen')]	Members , who , in the course of this debate , have properly praised Commission officials , who in the great majority and typically are of high integrity , hard-working and of great capability , are absolutely right in the comments that they have made .	Diejenigen Abgeordneten , die im Verlaufe dieser Debatte die Kommissionsbediensteten gebührend gelobt haben , deren große Mehrheit sich ja normalerweise durch Fleiß , hohe Integrität und Leistungsfähigkeit auszeichnet , haben mit ihren Äußerungen absolut recht .
('make', 'comment')	('making', 'comments')	[('comments', 'Kommentare'), ('making', 'NULL')]	Mr Newton Dunn , I would first like to say that I do not appreciate the kind of personal comments with which you started your second question , and I would be grateful if you could refrain from making such comments in future .	Herr Abgeordneter ! Als erstes möchte ich sagen , daß ich die persönlichen Kommentare nicht benötige , mit denen Sie Ihre zweite Frage begonnen haben , und daß ich Ihnen dankbar wäre , wenn Sie in Zukunft darauf verzichten könnten .
('recall', 'memory')	('recall', 'memory')	[('recall', 'erinnern'), ('recall', 'uns'), ('memory', 'seines'), ('memory', 'Gedächtnisses')]	We understand that , and we recall too the sometimes short and selective memory that he has of Nazism .	Wir wissen darum und wir erinnern uns auch seines manchmal kurzen und selektiven Gedächtnisses , wenn es um den Nazismus geht .
('address', 'point')	('address', 'points')	[('address', 'aufzugreifen'), ('points', 'Punkte')]	A year is ample time to address a large number of issues and it should certainly be enough to address the few crucial points that we wish to be added to the agenda .	Ein Jahr ist Zeit genug , um eine große Anzahl von Fragen in Angriff zu nehmen , und dürfte auf jeden Fall ausreichen , um die wenigen entscheidenden Punkte aufzugreifen , die wir der Tagesordnung hinzufügen möchten .
('make', 'comment')	('make', 'comments')	[('make', 'eingegangen'), ('make', 'ist'), ('make', 'auf'), ('comments', 'Bemerkungen')]	I would therefore like to ask the Commissioner , who was kind enough to make some comments about my remarks in the previous debate , to look into this and to report back to Parliament and to me their findings .	Ich möchte deshalb den Herrn Kommissar , der in der vorangegangenen Debatte freundlicherweise auf einige meiner Bemerkungen eingegangen ist , bitten , dies zu prüfen und dem Parlament und mir über die Ergebnisse Bericht zu erstatten .
('address', 'issue')	('addressing', 'issues')	[('addressing', 'Richtlinien'), ('addressing', 'zur'), ('issues', 'problematik')]	In fact , this directive , like so many others addressing environmental issues , is not good .	Es ist sogar so , daß diese Richtlinie - wie viele andere Richtlinien zur Umweltproblematik auch - nicht gut ist .
('address', 'challenge')	('address', 'challenges')	[('address', 'uns'), ('address', 'widmen'), ('challenges', 'den'), ('challenges', 'Herausforderungen')]	Is this House going to let its agenda be determined by scurrilous reports on a programme which bases its news items on lies , or is it going to get down to serious work and address the challenges facing Europe ?	Wird die Tagesordnung unseres Plenums künftig von verleumderischen Berichten in einer Sendung bestimmt , in der die Nachrichtenmeldungen auf Lügen beruhen , oder werden wir zu einer seriösen Tätigkeit zurückkehren und uns den Herausforderungen , die vor Europa liegen , widmen ?
('address', 'problem')	('address', 'problems')	[('address', 'Lösung'), ('problems', 'der'), ('problems', 'Probleme')]	Finally , I should like to emphasise that in order to address the problems facing the post-industrial city we require local participation .	Abschließend möchte ich betonen , daß wir bei der Lösung der Probleme , von denen die post-industrielle Stadtlandschaft betroffen ist , auf die Beteiligung der Bevölkerung vor Ort angewiesen sind .
('address', 'issue')	('addressing', 'issue')	[('addressing', 'über'), ('issue', 'das'), ('issue', 'handeln')]	My group is especially attracted to the creative possibilities you signal in regard to the prospect of a White Paper next spring addressing the issue of governance .	Meine Fraktion ist besonders angetan von den kreativen Möglichkeiten , die Sie im Hinblick auf ein möglicherweise im Frühjahr erscheinendes Weißbuch über das Regierungshandeln aufzeigen .
('address', 'question')	('address', 'question')	[('address', 'uns'), ('address', 'auseinandersetzen'), ('address', 'mit'), ('question', 'der'), ('question', 'Frage')]	If we are to ensure that we defeat the fear-mongers amongst us - those seeking power on the backs of anxious citizens - then we must seriously address the question of how we can live together and how we can dismantle the negative stereotypes that we have of each other , both within the present European Union and among those who seek to join us and , indeed , among those in other parts of Europe and the world who want to come and live and work in Europe .	Wenn wir den denjenigen unter uns , die Ängste schüren , die auf Kosten ängstlicher Bürger nach Macht streben , das Handwerk legen wollen , dann müssen wir uns ernsthaft mit der Frage nach unserem Zusammenleben auseinandersetzen , mit der Frage danach , wie wir die negativen Klischeevorstellungen , die wir voneinander haben , abbauen können . Das betrifft sowohl die Europäische Union in ihrer jetzigen Form als auch diejenigen , die sich uns anschließen wollen , ja das betrifft auch die Menschen in anderen Teilen von Europa und der Welt , die in Europa arbeiten und leben wollen .
('address', 'issue')	('address', 'issues')	[('address', 'sich'), ('address', 'widmen'), ('issues', 'den'), ('issues', 'Aspekten')]	I can only ask you again to bear in mind the technical nature of the Commission proposal and to wait for the substantive proposal for a new directive on additives in feedingstuffs to address wider issues .	Ich kann Sie nur nochmals auf den technischen Charakter des Kommissionsvorschlags verweisen und Sie bitten , bis zum Vorschlag für eine neue Richtlinie über Zusatzstoffe in Futtermitteln zu warten , der sich umfassend den inhaltlichen Aspekten widmen wird .
