pair	inflected_pair	alignments	Source Language	Target Language
('tackle', 'issue')	('tackling', 'issue')	[('tackling', 'résolution'), ('tackling', 'de'), ('issue', 'problème')]	But I agree that we need to be tackling this issue all the time , coming up with proposals and looking for new openings , because global trade will definitely benefit the global economy and this is what most of the world economy needs at this moment .	J' admets toutefois que la résolution de ce problème nécessite une action permanente , que nous devons sans cesse formuler de nouvelles propositions et chercher de nouvelles ouvertures , car il est certain que les échanges internationaux profiteront à l' économie mondiale ; et c' est ce dont a besoin la majeure partie de celle-ci en ce moment .
('tackle', 'issue')	('tackling', 'issue')	[('will', 'aborderont'), ('be', 'aborderont'), ('tackling', 'aborderont'), ('issue', 'question')]	The meeting due to take place in Gaza tomorrow between President Abbas and Prime Minister Olmert has unfortunately been cancelled , but at least the leaders of the G8 will tomorrow be tackling the issue of the Palestine-Israeli conflict , as we did at the G8 Foreign Ministers ' meeting .	La réunion prévue à Gaza demain entre le président Abbas et le Premier ministre Olmert a malheureusement été annulée , mais , au moins , les dirigeants du G 8 aborderont demain la question du conflit israélo-palestinien , comme nous l' avons fait à l' occasion de la réunion des ministres des affaires étrangères du G 8 .
('tackle', 'issue')	('tackled', 'issues')	[('issues', 'questions'), ('will', 'seront'), ('be', 'seront'), ('tackled', 'résolues')]	There are different systems in different Member States so we do not always agree on a common approach , but at least the first step will be taken and many issues like information for patients and other aspects of patients ' rights will be tackled through the healthcare initiative .	Il existe divers systèmes dans les différents États membres et nous n' arrivons pas toujours à tomber d' accord sur une approche commune , mais au moins le premier pas sera fait et de nombreuses questions , comme celles concernant l' information des patients et d' autres aspects des droits des patients , seront résolues dans le cadre de l' initiative concernant les soins de santé .
('tackle', 'issue')	('tackling', 'issues')	[('tackling', 'traitement'), ('tackling', 'de'), ('issues', 'sujets')]	The Article 185 initiatives are playing a key role in tackling some of these key issues .	Les initiatives de l' article 185 jouent un rôle prépondérant dans le traitement de ces sujets clés .
('tackle', 'issue')	('tackling', 'issue')	"[('tackling', ""s'""), ('tackling', 'attaquer'), ('tackling', 'à'), ('issue', 'problème')]"	This package represents an opportunity for Europe to show itself at its best : tackling an issue of fundamental long-term importance ; using the European Union 's continental scale to best effect ; turning political consensus into practical action .	Ce paquet représente une opportunité pour l' Europe pour se montrer sous son meilleur angle : s' attaquer à un problème d' importance fondamentale à long terme ; utiliser au mieux la dimension continentale de l' Union européenne ; transformer le consensus politique en mesures concrètes .
('tackle', 'issue')	('tackle', 'issue')	[('issue', 'point'), ('tackle', 'aborder')]	The third issue I wanted to tackle is China .	Le troisième point que je voulais aborder est le cas de la Chine .
('tackle', 'issue')	('tackle', 'issue')	[('tackle', 'faire'),('tackle', 'face'),('tackle', 'à'), ('issue', 'question')]	It is very important to tackle the issue of immigration , to manage migratory flows when we achieve the understanding and the cooperation of the countries of origin and transit .	Il est très important de faire face à la question de l' immigration , de gérer les flux migratoires lorsque nous obtenons la compréhension et la coopération des pays d' origine et de transit .
('tackle', 'issue')	('tackle', 'issue')	[('tackle', 'répondre'), ('tackle', 'à'), ('issue', 'question')]	Research institutes and scientists are waiting for rapid , coordinated action from the Commission and Council in order to tackle this issue , so as to allow them equal opportunities for participation in Framework Programmes .	Les instituts de recherche et les scientifiques attendent une action rapide et coordonnée de la Commission et du Conseil pour répondre à cette question , de sorte à leur fournir des chances égales de participer aux programmes-cadres .
('tackle', 'issue')	('tackle', 'issue')	[('tackle', 'résoudre'), ('issue', 'problème')]	I strongly believe that the EMA should not only act as a shield for consumers in relation to information on medicines , but when consumers are being blatantly overcharged for medicines and national governments are unable to tackle the issue , the EMA should have the ability to address the issue .	Je crois fermement que l' AEM devrait non seulement servir à filtrer les informations sur les médicaments communiquées aux consommateurs , mais qu' elle devrait également pouvoir intervenir lorsque les consommateurs paient clairement trop cher pour des médicaments et que les gouvernements nationaux se montrent incapables de résoudre le problème .
('tackle', 'issue')	('tackled', 'issue')	[('issue', 'question'), ('be', 'soit'), ('tackled', 'traitée')]	I voted in favour of the motion for a resolution on safe recycling of ships as I feel that it is vital for this issue to be tackled as an integral part of a ship 's lifecycle .	par écrit . - ( PT ) J' ai voté en faveur de la proposition de résolution sur le recyclage sûr des navires , car je pense qu' il est essentiel que cette question soit traitée comme faisant partie intégrante du cycle de vie du navire .
('tackle', 'matter')	('tackle', 'matters')	[('tackle', 'aborder'), ('matters', 'préoccupations')]	Concerning political dialogue , these agreements will aim to tackle a wide range of matters , such as climate change , energy , migration and the fight against drugs .	Dans le domaine du dialogue politique , les accords s' efforceront d' aborder une large gamme de préoccupations , telles que le changement climatique , l' énergie , l' immigration et la lutte contre la drogue .
('tackle', 'matter')	('tackle', 'matter')	[('tackle', 'se'), ('tackle', 'saisir'), ('tackle', 'du'), ('matter', 'problème')]	Of course , it would be possible to arrive at such a very generous interpretation of the Treaty , to allow the EU to tackle the matter .	Il serait évidemment possible d' interpréter la directive avec générosité afin de permettre à l' UE de se saisir du problème .
('tackle', 'point')	('tackled', 'points')	[('points', 'aspects'), ('should', 'devraient'), ('be', 'être'),  ('tackled', 'abordés')]	Those specific points should be specifically tackled by the Commission .	Autant d' aspects spécifiques qui devraient être abordés par la Commission .
('tackle', 'point')	('tackle', 'point')	[('will', 'aborderons'), ('tackle', 'aborderons'), ('point', 'point')]	We will tackle that point if there is still any hesitation to be overcome .	Nous aborderons ce point s' il reste des hésitations à balayer .
('tackle', 'problem')	('tackling', 'problem')	[('tackling', 'attaquer'), ('problem', 'problème')]	It is essential that we in Parliament and the Commission , keep our minds , and our ears and our eyes open , for new ways of tackling the unemployment problem .	Il est essentiel qu' au Parlement et à la Commission , nous gardions nos esprits , nos oreilles et nos yeux ouverts aux nouveaux moyens d' attaquer le problème du chômage .
