pair	inflected_pair	alignments	Source Language	Target Language
('address', 'problem')	('address', 'problems')	[('address', 'traiter'), ('problems', 'problèmes')]	That means you use the tools that you need to be able to address the problems that people face .	Cela signifie que vous utilisez les outils dont vous avez besoin pour être en mesure de traiter les problèmes auxquels les gens sont confrontés .
('address', 'problem')	('address', 'problem')	[('address', 'résoudre'), ('problem', 'problème')]	We know that the Mexican authorities are taking this seriously and have put in place a lot of measures to address the problem .	Nous savons que les autorités mexicaines prennent ce problème au sérieux et ont mis en place de nombreuses mesures pour le résoudre .
('address', 'problem')	('address', 'problems')	[('address', 'lutter'), ('address', 'contre'), ('problems', 'problèmes')]	The justice reform passed by the Mexican Congress in 2008 has the potential to address the main systemic problems facing criminal justice in Mexico , although we are aware that the implementation of this reform will require a long-term commitment .	Votée en 2008 par le Congrès mexicain , cette réforme donne au système judiciaire les moyens de lutter contre les principaux problèmes systémiques de la justice pénale du Mexique , même si nous savons que la mise en œuvre de cette réforme exigera un engagement à long terme .
('address', 'problem')	('address', 'problems')	[('address', 'résoudre'), ('problems', 'problèmes')]	This is something we must do in order to help Member States to address emerging economic problems at a much earlier stage .	C' est quelque chose que nous devons faire pour aider les États membres à résoudre à un stade nettement plus précoce les problèmes économiques émergents .
('stimulate', 'debate')	('stimulate', 'debate')	[('stimulate', 'stimuler'), ('debate', 'débat')]	The Annual Statement of the Commission on the euro area aims to stimulate a broad debate on euro area economic policies .	La déclaration annuelle de la Commission sur la zone euro vise à stimuler un vaste débat sur les politiques économiques de la zone euro .
('address', 'problem')	('address', 'problems')	[('address', 'faire'), ('address', 'face'), ('address', 'à'), ('problems', 'problèmes')]	However , in seeking to address these problems , the crisis must not be used as a pretext for extending further the powers of the European Union .	Toutefois , en cherchant à faire face à ces problèmes , cette crise ne doit pas servir de prétexte pour renforcer les pouvoirs de l' Union européenne .
('pose', 'question')	('posed', 'questions')	[('questions', 'questions'), ('ont', 'have'), ('été', 'been'), ('posed', 'posées')]	Let me turn to four questions that have been posed .	Permettez -moi à présent de passer aux quatre questions qui ont été posées .
('address', 'problem')	('address', 'problem')	[('address', 'faire'), ('address', 'face'), ('address', 'à'), ('problem', 'problème')]	I did pick up on , and will take away from this debate , the frustration of honourable Members who have raised the need to work quicker and further to address this problem and to recognise what is absolutely the most significant point of this , which is that this is not a bilateral issue , but a European Union-Canada issue , and we need to address it as such .	J' ai bien noté et je retire de ce débat la frustration des députés qui ont évoqué la nécessité de travailler plus vite et plus intensément pour faire face à ce problème et reconnaître ce qui est absolument le point le plus significatif , à savoir qu' il ne s' agit pas d' une question bilatérale , mais d' une question entre l' Union européenne et le Canada et que nous devons la traiter comme telle .
('make', 'remark')	('make', 'remarks')	[('make', 'faire'), ('remarks', 'remarques')]	Madam President , I do not want to repeat what my fellow Members quite rightly said before me , but rather make a few general remarks .	au nom du groupe Verts / ALE . - ( DE ) Madame la Présidente , je ne souhaite pas répéter ce qu' ont déclaré fort justement mes collègues qui m' ont précédé mais j' aimerais plutôt faire quelques remarques générales .
('make', 'remark')	('make', 'remarks')	[('make', 'faire'), ('remarks', 'remarques')]	I would like to make a few general and a few specific remarks regarding the plan .	Je voudrais faire quelques remarques générales et quelques remarques spécifiques sur le plan d' action présenté .
('address', 'problem')	('address', 'problems')	[('would', 'permettrait'), ('address', 'affronter'), ('problems', 'problèmes')]	It seems that , for some , a centralised European economic ' government ' is indeed the ambition , but this would not address the problems we face : it would be bad for our citizens , for our Member States and , I say , for the European Union itself .	"Il semble que certains aspirent effectivement à un "" gouvernement "" économique européen centralisé , mais celui-ci ne permettrait pas d' affronter les problèmes auxquels nous nous heurtons : il serait mauvais pour nos concitoyens , pour nos États membres et , je le dis , pour l' Union européenne elle-même ."
('address', 'problem')	('address', 'problems')	[('address', 'traiter'), ('problems', 'problème')]	To seek to address these problems by creating an EU-wide database is , however , a mistake .	Néanmoins , nous faisons fausse route en cherchant à traiter ce problème par la création d' une base de données à l' échelle européenne .
('make', 'remark')	('make', 'remarks')	[('shall', 'ferai'), ('make', 'ferai'), ('remarks', 'remarques')]	I shall make five very short remarks .	Je ferai brièvement cinq remarques .
('make', 'remark')	('make', 'remarks')	[('make', 'faire'), ('remarks', 'remarques')]	I would like to make three very short remarks .	Je souhaiterais faire trois remarques très brèves .
